Date,Campus,Is_Weekend,Is_Vacation,Exams,Placement,Akaira,Pravrutti,Freshers_Day,Senior_Sendoff,Convocation,Rajyotsava,Religious_Fest,Industrial_Visit,Temp,Humidity,Hostel_Occupancy,Day_Scholar_Occupancy,Total_Occupancy,Water_Price_Index,Peak_Factor,Water_Usage_L
2034-03-25,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,30.1,48.4,300,400,700,0.84,1.0,104294
2034-03-26,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,30.4,39.7,300,400,700,0.89,1.0,72506
2034-03-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.4,31.0,750,2200,2950,0.91,1.0,152747
2034-03-28,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.7,48.3,750,2200,2950,0.89,1.1,192662
2034-03-29,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,34.2,50.0,750,2200,2950,1.16,1.1,251508
2034-03-30,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.4,30.5,750,2200,2950,1.18,1.1,267231
2034-03-31,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.3,38.1,750,2200,2950,1.06,1.1,253602
2034-04-01,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,33.9,36.9,300,400,700,1.14,1.1,133844
2034-04-02,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.5,42.0,300,400,700,1.18,1.1,103720
2034-04-03,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,33.0,41.8,750,2200,2950,1.08,1.1,207210
2034-04-04,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.5,30.8,750,2200,2950,1.13,1.1,244588
2034-04-05,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.6,57.5,750,2200,2950,0.87,1.0,198892
2034-04-06,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.3,55.2,750,2200,2950,0.84,1.0,188559
2034-04-07,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,34.1,30.8,750,1800,2550,0.85,1.1,183588
2034-04-08,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,31.3,39.3,300,400,700,0.91,1.0,96860
2034-04-09,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,34.0,31.9,300,400,700,0.88,1.1,74543
2034-04-10,Gnanagangothri,0,0,1,1,1,0,0,0,0,0,0,0,30.8,50.9,750,2200,5450,1.08,1.3,290108
2034-04-11,Gnanagangothri,0,0,1,1,1,0,0,0,0,0,0,0,30.9,51.9,750,2200,5450,1.11,1.3,361942
2034-04-12,Peenya,0,0,1,1,1,0,0,0,0,0,0,0,32.1,55.5,750,2200,5450,1.01,1.4000000000000001,380316
2034-04-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.8,44.3,750,2200,2950,1.0,1.0,264309
2034-04-14,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,33.4,56.3,750,2200,2950,1.0,1.1,241754
2034-04-15,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,34.8,50.9,300,400,700,1.15,1.1,137508
2034-04-16,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,30.0,47.3,300,400,700,1.08,1.0,98071
2034-04-17,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,32.3,31.0,750,2200,2950,0.83,1.1,164701
2034-04-18,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.8,45.6,750,2200,2950,0.82,1.0,170437
2034-04-19,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.1,51.9,750,2200,2950,0.93,1.0,187334
2034-04-20,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.7,57.6,750,2200,2950,1.06,1.0,209335
2034-04-21,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,33.0,43.6,750,1800,2550,1.11,1.1,227488
2034-04-22,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,35.8,48.8,300,400,700,0.99,1.1,125013
2034-04-23,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.9,33.7,300,400,700,1.13,1.1,100601
2034-04-24,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,36.0,38.9,750,2200,2950,0.97,1.1,190119
2034-04-25,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.1,31.6,750,2200,2950,0.95,1.0,197089
2034-04-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.8,43.8,750,2200,2950,0.83,1.0,184898
2034-04-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.6,51.8,750,2200,2950,0.84,1.0,177545
2034-04-28,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,35.6,56.1,750,2200,2950,1.08,1.1,233054
2034-04-29,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,34.9,36.6,300,400,700,0.94,1.1,122954
2034-04-30,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,30.3,33.4,300,400,700,0.9,1.0,78867
2034-05-01,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,35.6,43.2,750,2200,2950,1.1,1.1,204268
2034-05-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.8,38.7,750,2200,2950,1.07,1.0,220689
2034-05-03,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.3,37.5,750,2200,2950,0.87,1.0,195441
2034-05-04,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,30.4,51.1,750,2200,2950,0.95,1.0,200464
2034-05-05,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,34.4,43.3,750,2200,2950,1.11,1.1,239823
2034-05-06,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,32.3,55.3,300,400,700,0.88,1.1,119867
2034-05-07,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,32.8,35.9,300,400,700,0.85,1.1,90131
2034-05-08,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.2,55.3,750,2200,2950,1.19,1.0,205894
2034-05-09,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.5,49.4,750,2200,2950,1.19,1.1,256882
2034-05-10,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.3,41.3,750,2200,2950,0.84,1.1,211698
2034-05-11,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.2,57.0,750,2200,2950,0.81,1.0,183762
2034-05-12,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,31.0,36.2,750,2200,2950,1.1,1.0,219329
2034-05-13,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,32.5,56.4,300,400,700,1.14,1.1,129488
2034-05-14,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,35.2,42.8,300,400,700,0.88,1.1,85310
2034-05-15,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,32.6,37.5,750,2200,2950,0.85,1.1,163919
2034-05-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,35.6,41.0,750,1800,2550,1.09,1.1,216197
2034-05-17,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,32.0,58.1,750,1800,2550,1.02,1.0,202849
2034-05-18,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,30.4,50.4,750,2200,2950,0.84,1.0,185389
2034-05-19,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,33.9,44.3,750,2200,2950,0.8,1.1,187873
2034-05-20,Gnanagangothri,1,0,1,1,0,0,0,1,0,0,0,0,33.4,57.3,300,400,2200,1.17,1.4000000000000001,184274
2034-05-21,Gnanagangothri,1,0,1,1,0,0,0,1,0,0,0,0,35.8,46.6,300,400,2200,0.9,1.4000000000000001,152016
2034-05-22,Peenya,0,0,1,1,0,0,0,1,0,0,0,0,33.9,49.8,750,2200,4450,1.15,1.4000000000000001,332680
2034-05-23,Gnanagangothri,0,0,1,1,0,0,0,1,0,0,0,0,34.6,42.5,750,2200,4450,1.14,1.4000000000000001,380658
2034-05-24,Gnanagangothri,0,0,1,1,0,0,0,1,0,0,0,0,33.9,50.5,750,2200,4450,1.1,1.4000000000000001,384459
2034-05-25,Peenya,0,0,1,1,0,0,0,1,0,0,0,0,33.8,49.8,750,2200,4450,1.02,1.4000000000000001,369127
2034-05-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,34.7,35.2,750,2200,2950,0.99,1.1,271909
2034-05-27,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,34.5,58.0,300,400,700,1.16,1.1,147095
2034-05-28,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,35.7,31.5,300,400,700,0.93,1.1,96322
2034-05-29,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,35.9,30.8,750,2200,2950,0.82,1.1,165298
2034-05-30,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,33.6,52.2,750,2200,2950,0.85,1.1,191002
2034-05-31,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,34.9,49.1,750,2200,2950,1.18,1.1,249118
2034-06-01,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.5,80.1,750,2200,2950,0.82,1.0,195167
2034-06-02,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,23.4,72.6,750,2200,2950,0.85,1.0,181723
2034-06-03,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,26.6,72.1,300,400,700,1.05,1.0,104013
2034-06-04,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,24.9,82.4,300,400,700,1.04,1.0,80621
2034-06-05,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.3,76.6,750,2200,2950,1.11,1.0,184646
2034-06-06,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,20.5,87.6,750,2200,2950,0.91,1.0,187850
2034-06-07,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,1,20.9,62.3,750,1800,2550,0.81,1.0,165938
2034-06-08,Peenya,0,0,1,0,0,0,0,0,0,0,0,1,23.3,89.5,750,1800,2550,1.0,1.0,181181
2034-06-09,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.5,65.2,750,2200,2950,0.84,1.0,182172
2034-06-10,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,20.1,85.8,300,400,700,1.18,1.0,107024
2034-06-11,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,22.9,66.5,300,400,700,1.14,1.0,85051
2034-06-12,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.9,89.9,750,2200,2950,1.02,1.0,177485
2034-06-13,Peenya,0,0,1,0,0,0,0,0,0,0,0,1,20.2,62.1,750,1800,2550,1.05,1.0,195668
2034-06-14,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.8,76.0,750,2200,2950,1.06,1.0,216112
2034-06-15,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.0,60.6,750,2200,2950,1.07,1.0,222440
2034-06-16,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.5,61.1,750,2200,2950,0.85,1.0,190830
2034-06-17,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,24.8,76.2,300,400,700,1.0,1.0,106397
2034-06-18,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,20.7,67.5,300,400,700,0.97,1.0,76650
2034-06-19,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,26.8,68.2,750,2200,2950,1.19,1.0,204407
2034-06-20,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,21.4,75.8,750,2200,2950,0.98,1.0,202712
2034-06-21,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,20.0,89.8,750,2200,2950,1.07,1.0,212987
2034-06-22,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.0,88.0,750,2200,2950,1.05,1.0,214850
2034-06-23,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,21.2,63.3,750,2200,2950,1.08,1.0,221668
2034-06-24,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,23.5,67.5,300,400,700,0.97,1.0,110681
2034-06-25,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,22.5,77.2,300,400,700,0.92,1.0,78862
2034-06-26,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,26.8,84.2,750,2200,2950,0.83,1.0,145866
2034-06-27,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.1,79.9,750,2200,2950,0.91,1.0,182303
2034-06-28,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,26.4,83.5,750,2200,2950,1.16,1.0,226998
2034-06-29,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.4,86.1,750,2200,2950,1.07,1.0,227188
2034-06-30,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.8,81.2,750,2200,2950,1.18,1.0,240478
2034-07-01,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,22.9,63.8,300,400,700,0.89,1.0,114875
2034-07-02,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,24.7,73.5,300,400,700,0.95,1.0,77401
2034-07-03,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,25.4,78.6,750,2200,2950,0.99,1.0,170956
2034-07-04,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,26.0,71.1,750,2200,2950,1.15,1.0,222028
2034-07-05,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,25.8,67.3,750,2200,2950,1.07,1.0,221315
2034-07-06,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.5,71.6,750,2200,2950,1.07,1.0,224767
2034-07-07,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.1,79.1,750,2200,2950,1.07,1.0,223081
2034-07-08,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,26.8,83.0,300,400,700,0.93,1.0,110792
2034-07-09,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,25.7,67.4,300,400,700,0.9,1.0,76214
2034-07-10,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.8,78.9,750,2200,2950,0.88,1.0,152517
2034-07-11,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,26.0,84.1,750,2200,2950,0.81,1.0,163034
2034-07-12,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,24.1,81.8,750,2200,2950,1.05,1.0,203448
2034-07-13,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,23.2,80.2,750,2200,2950,0.95,1.0,198438
2034-07-14,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,21.2,64.0,750,2200,2950,0.82,1.0,177952
2034-07-15,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,25.8,66.5,300,400,700,0.96,1.0,94146
2034-07-16,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,21.5,87.2,300,400,700,0.8,1.0,66073
2034-07-17,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,21.4,60.7,750,2200,2950,0.85,1.0,142446
2034-07-18,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.9,76.7,750,2200,2950,1.07,1.0,200840
2034-07-19,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.5,68.0,750,2200,2950,1.01,1.0,207972
2034-07-20,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.8,65.4,750,2200,2950,1.14,1.0,232306
2034-07-21,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,1,21.1,84.9,750,1800,2550,0.82,1.0,181138
2034-07-22,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,25.2,76.4,300,400,700,0.87,1.0,98198
2034-07-23,Gnanagangothri,1,0,1,0,0,0,0,0,0,0,0,0,23.9,83.5,300,400,700,1.03,1.0,78727
2034-07-24,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,22.3,71.0,750,2200,2950,1.18,1.0,194106
2034-07-25,Peenya,0,0,1,0,0,0,0,0,0,0,0,0,25.2,84.1,750,2200,2950,1.12,1.0,223118
2034-07-26,Peenya,0,0,1,0,0,0,0,0,0,0,0,1,25.3,67.3,750,1800,2550,1.02,1.0,204809
2034-07-27,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,22.1,73.5,750,2200,2950,0.97,1.0,203711
2034-07-28,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,24.0,63.1,750,2200,2950,1.09,1.0,217832
2034-07-29,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,20.4,72.5,300,400,700,1.08,1.0,118117
2034-07-30,Peenya,1,0,1,0,0,0,0,0,0,0,0,0,21.2,76.2,300,400,700,0.89,1.0,74866
2034-07-31,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,25.4,78.0,750,2200,2950,0.82,1.0,143239
2034-08-01,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.3,84.0,0,0,0,1.13,1.0,50943
2034-08-02,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.9,68.8,0,0,0,1.05,1.0,22405
2034-08-03,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,24.9,68.5,0,0,0,0.9,1.0,14583
2034-08-04,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.2,72.3,0,0,0,0.99,1.0,11194
2034-08-05,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,21.3,82.6,0,0,0,1.1,1.0,6654
2034-08-06,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,1,0,24.6,79.7,0,0,500,1.05,1.3,29871
2034-08-07,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,21.9,64.7,0,0,0,0.9,1.0,14772
2034-08-08,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,22.3,78.5,0,0,0,0.85,1.0,7437
2034-08-09,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,25.5,75.6,0,0,0,0.94,1.0,10239
2034-08-10,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.6,65.8,0,0,0,1.17,1.0,11055
2034-08-11,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,25.8,79.5,0,0,0,1.07,1.0,10972
2034-08-12,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,20.5,79.9,0,0,0,0.98,1.0,9979
2034-08-13,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,21.2,63.0,0,0,0,1.13,1.0,9289
2034-08-14,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,22.7,83.9,0,0,0,1.15,1.0,12723
2034-08-15,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.7,74.7,0,0,0,0.98,1.0,12926
2034-08-16,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,25.8,71.5,0,0,0,0.89,1.0,11483
2034-08-17,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.1,85.1,0,0,0,1.14,1.0,7201
2034-08-18,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,21.1,86.5,0,0,0,0.98,1.0,7620
2034-08-19,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,25.6,89.6,0,0,0,1.09,1.0,9533
2034-08-20,Peenya,1,1,0,1,0,0,0,0,0,0,1,0,21.2,87.7,0,0,500,0.85,1.3,29148
2034-08-21,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,1,0,25.0,75.7,0,0,500,0.93,1.3,36701
2034-08-22,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.9,72.3,0,0,0,1.17,1.0,19913
2034-08-23,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,25.3,66.0,0,0,0,0.94,1.0,13853
2034-08-24,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,21.8,86.4,0,0,0,1.09,1.0,10905
2034-08-25,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,25.9,61.1,0,0,0,0.92,1.0,10945
2034-08-26,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,23.3,79.2,0,0,0,1.04,1.0,8265
2034-08-27,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,21.5,65.9,0,0,0,1.12,1.0,7529
2034-08-28,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.3,80.5,0,0,0,0.92,1.0,6719
2034-08-29,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.4,75.3,0,0,0,1.01,1.0,7517
2034-08-30,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.6,84.8,0,0,0,1.18,1.0,14939
2034-08-31,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.3,87.0,0,0,0,1.13,1.0,9126
2034-09-01,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.2,86.7,0,0,0,0.86,1.0,9077
2034-09-02,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,24.6,65.5,0,0,0,1.18,1.0,12469
2034-09-03,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,24.3,61.4,0,0,0,0.88,1.0,8689
2034-09-04,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,25.1,86.0,0,0,0,0.99,1.0,12559
2034-09-05,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,24.3,87.7,0,0,0,0.88,1.0,9218
2034-09-06,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,1,0,25.2,66.0,0,0,500,0.98,1.3,31363
2034-09-07,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.2,85.6,0,0,0,0.86,1.0,15246
2034-09-08,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,27.0,84.0,0,0,0,0.81,1.0,12224
2034-09-09,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,21.5,78.0,0,0,0,0.92,1.0,7481
2034-09-10,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,23.4,77.9,0,0,0,0.96,1.0,5000
2034-09-11,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.4,86.9,0,0,0,1.05,1.0,9618
2034-09-12,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.3,82.7,0,0,0,0.96,1.0,8599
2034-09-13,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.1,66.3,0,0,0,0.93,1.0,7005
2034-09-14,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,24.9,82.5,0,0,0,0.88,1.0,5000
2034-09-15,Gnanagangothri,0,1,0,1,0,0,1,0,0,0,0,0,20.3,81.7,0,0,2500,0.9,1.3,61943
2034-09-16,Peenya,1,1,0,1,0,0,1,0,0,0,0,0,21.9,81.5,0,0,2500,0.88,1.3,77373
2034-09-17,Peenya,1,1,0,1,0,0,1,0,0,0,0,0,21.4,65.5,0,0,2500,1.2,1.3,98792
2034-09-18,Gnanagangothri,0,1,0,1,0,0,1,0,0,0,0,0,23.6,84.3,0,0,2500,0.98,1.3,91685
2034-09-19,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.6,87.8,0,0,0,1.1,1.0,36410
2034-09-20,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,23.7,82.9,0,0,0,0.87,1.0,16825
2034-09-21,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,25.8,73.1,0,0,0,0.88,1.0,13194
2034-09-22,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,21.4,73.0,0,0,0,1.15,1.0,11554
2034-09-23,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,23.5,88.3,0,0,0,0.85,1.0,9107
2034-09-24,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,23.6,80.8,0,0,0,0.81,1.0,7729
2034-09-25,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,23.6,72.9,0,0,0,1.15,1.0,9918
2034-09-26,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,21.6,78.2,0,0,0,0.95,1.0,8767
2034-09-27,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.3,66.0,0,0,0,1.02,1.0,11549
2034-09-28,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.0,61.1,0,0,0,0.99,1.0,9504
2034-09-29,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.3,89.2,0,0,0,0.87,1.0,8278
2034-09-30,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,24.2,63.7,0,0,0,0.89,1.0,5417
2034-10-01,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,21.8,47.5,300,400,700,0.81,1.0,37049
2034-10-02,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.0,57.8,750,2200,2950,0.88,1.0,136616
2034-10-03,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.8,52.1,750,2200,2950,1.05,1.0,195460
2034-10-04,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,1,0,20.3,47.2,750,2200,3450,0.94,1.3,256819
2034-10-05,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,26.2,40.9,750,1800,2550,1.03,1.0,215426
2034-10-06,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.8,42.3,750,2200,2950,0.93,1.0,200901
2034-10-07,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.8,58.0,300,400,700,1.19,1.0,116863
2034-10-08,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,26.7,47.9,300,400,700,1.06,1.0,86402
2034-10-09,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.7,43.1,750,2200,2950,1.2,1.0,202169
2034-10-10,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.2,49.4,750,2200,2950,1.03,1.0,210087
2034-10-11,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.2,54.2,750,2200,2950,1.2,1.0,238813
2034-10-12,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.9,57.7,750,2200,2950,0.92,1.0,199921
2034-10-13,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.0,50.9,750,2200,2950,0.96,1.0,202954
2034-10-14,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,24.6,52.5,300,400,700,0.91,1.0,102519
2034-10-15,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,25.4,51.9,300,400,700,1.2,1.0,89875
2034-10-16,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,24.2,58.4,750,2200,2950,1.15,1.0,194610
2034-10-17,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.6,57.8,750,2200,2950,1.13,1.0,221727
2034-10-18,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.3,51.8,750,2200,2950,0.97,1.0,205461
2034-10-19,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.3,33.8,750,2200,2950,0.93,1.0,201003
2034-10-20,Peenya,0,0,1,1,0,1,0,0,0,0,0,0,24.3,39.7,750,2200,5450,1.11,1.3,334633
2034-10-21,Peenya,1,0,1,1,0,1,0,0,0,0,0,0,26.3,33.7,300,400,3200,1.16,1.3,236598
2034-10-22,Peenya,1,0,1,1,0,1,0,0,0,0,0,0,20.5,47.4,300,400,3200,0.96,1.3,184996
2034-10-23,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.2,52.1,750,2200,2950,0.96,1.0,194919
2034-10-24,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.8,52.0,750,2200,2950,0.94,1.0,199392
2034-10-25,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.4,31.1,750,2200,2950,0.95,1.0,200784
